county_fips,year,adult_smoking_percent,adult_obesity_percent,physical_inactivity_percent,food_environment_index
39037,2017,18.2,32.3,29.1,7.9
39039,2017,19.3,32.9,28.7,7.8
39041,2017,13.8,28.1,17.9,8.9
39043,2017,19,35.4,27.8,7
39045,2017,19.3,32.6,25,7.5
39047,2017,20.4,33.4,29.4,7.4
39049,2017,19.7,29.7,22.2,6.6
39051,2017,16.9,36.7,26.9,8.1
39053,2017,21.5,32.3,32.2,7.2
39055,2017,16.1,27,24.9,8.5
39057,2017,18.4,31.3,24,7.3
39059,2017,20.9,36.4,30.5,7.2
39061,2017,18.6,29.2,22.2,6.3
39063,2017,16.6,31.4,22.4,7.6
39065,2017,20.9,35.2,28.9,7.6
39067,2017,19.1,30.3,28.1,7.8
39069,2017,16.6,29.2,24.9,8
39071,2017,23.7,32.1,26.4,7.3
39073,2017,21.2,37.5,27.5,7.1
39075,2017,19.4,31.2,27,8.3
39077,2017,19.2,33.3,31.4,7.6
39079,2017,22.2,37.4,35.2,7
39081,2017,21.9,36.6,28.5,6.6
39083,2017,17.8,27.6,23.3,7.6
39085,2017,17.7,26.7,23.7,7.6
39087,2017,22,38.8,35.6,7.2
39089,2017,17.8,31.4,26.1,7.8
39091,2017,18.9,34.3,23.6,7.7
39093,2017,19.6,29.2,22,7.3
39095,2017,19.8,34.2,27,6.6
39097,2017,17.7,29.6,28,7.8
39099,2017,20.6,31.3,27.6,6.1
39101,2017,22.2,35.8,32.8,5.8
39103,2017,16.8,29.1,24.2,8.3
39105,2017,20.9,34.3,36,6.4
39107,2017,16.6,27.9,26.8,8.4
39109,2017,18.9,34.1,26.9,7.8
39111,2017,19.6,36.8,35.4,7.2
39113,2017,19.4,33.3,24.8,6.2
39115,2017,21.1,36.7,28.8,7.3
39117,2017,18.6,36.9,35,8.3
39119,2017,20.1,31.2,32.9,6.5
39121,2017,18.8,33.5,32.4,7.1
39123,2017,16,30.6,29.1,7.8
39125,2017,18.3,29.9,25.6,7.6
39127,2017,21.5,36.3,29.4,7.2
39129,2017,18.2,34,27.6,7.9
39131,2017,23.4,35.8,27.6,6.1
39133,2017,18.8,29,24.2,7.3
39135,2017,19.8,29.3,27.6,8.2
39137,2017,15.1,35.2,27.2,8.6
39139,2017,20.6,32.8,28.9,6.9
39141,2017,22.9,33.7,28.2,7.2
39143,2017,18.4,33.5,29.1,8
39145,2017,24.5,37,31.9,6.4
39147,2017,19.4,35.1,23.6,7.7
39149,2017,18.2,31.8,24.9,7.8
39151,2017,19.3,30.7,25.2,7.1
39153,2017,20,30.8,23.8,6.7
39155,2017,19.1,32.6,27.5,6.8
39157,2017,16.9,35,31.2,7.5
39159,2017,16.9,34.2,27.7,8.4
39161,2017,18.5,37.9,29.8,7.9
39163,2017,21.9,33.6,29.9,6.8
39165,2017,14.8,29.9,24.2,8.2
39167,2017,19.3,34.8,32.8,7.6
39169,2017,17.2,30.3,24.6,7.8
39171,2017,19,35.9,31.4,7.5
39173,2017,17.3,30.9,22.1,7.5
39175,2017,18.8,35.8,27.5,8.2
40001,2017,28.7,38.6,35.9,6.6
40003,2017,18.6,36,37.8,6.2
40005,2017,22.6,34.3,32.7,5.3
40007,2017,16.9,38.9,30.1,7.7
40009,2017,19.3,35.5,28.1,7.4
40011,2017,19.8,38.4,36,5.5
40013,2017,22.1,32.5,33.5,6.6
40015,2017,23.1,37,32.9,6.1
40017,2017,14.9,35,28.2,7.8
40019,2017,20.1,32.3,28.3,7.2
40021,2017,26.2,35.5,27.8,6
40023,2017,24.8,36.2,33.5,4
40025,2017,18.4,32.8,30.6,6.3
40027,2017,17.9,30.1,26.2,7.3
40029,2017,22.8,35.6,37.7,6
40031,2017,22.8,34.8,29.7,5.5
40033,2017,20.7,36.2,33.6,7.6
40035,2017,22.7,27.4,32.7,6.8
40037,2017,20.8,36.8,34.9,7.1
40039,2017,19.6,30.9,28,7.1
40041,2017,22.3,33.4,33.2,6.4
40043,2017,19.2,35.5,32.5,4.1
40045,2017,19,31,33.4,4.7
40047,2017,20.8,36.7,31,7
40049,2017,20.8,33.8,31.1,6.2
40051,2017,19.4,34.8,29.2,7.3
40053,2017,16.3,36.4,36.7,5.8
40055,2017,19.8,32.7,30.1,7.4
40057,2017,19.3,36.8,31.8,7.6
40059,2017,18.2,35,34.2,6.8
40061,2017,21.4,38.5,39.9,5.5
40063,2017,22.4,32.3,34.9,6.2
40065,2017,19.1,34.1,29.9,7.1
40067,2017,21.6,36,32.7,6.5
40069,2017,21.8,39.2,32.7,5.8
40071,2017,23,29.7,29.2,6.6
40073,2017,17.1,32.1,28.8,8.3
40075,2017,20.7,30.8,31.8,5.3
40077,2017,21.8,32.6,32.2,6.2
40079,2017,23.1,39.1,33.4,6.5
40081,2017,20.9,38.8,34.9,6.9
40083,2017,17.2,31.4,28.4,6.9
40085,2017,17.9,33.5,31.3,7.4
40087,2017,18.3,31.5,26.5,8.1
40089,2017,23.9,35.3,36.5,5.8
40091,2017,21.3,37.9,35.6,6.4
40093,2017,17.1,31.6,33.3,6.8
40095,2017,20.5,36.1,38.7,7.7
40097,2017,23.2,34.7,31.9,7.4
40099,2017,20.5,39.7,35.3,7.3
40101,2017,23.6,37.4,33,6.4
40103,2017,18.3,32.8,31.1,6.9
40105,2017,23.4,36.4,31.1,6.6
40107,2017,25.5,31,29.1,5.6
40109,2017,18.5,31.2,26.3,6.4
40111,2017,23,38,31.3,5.8
40113,2017,19.9,34.5,29.3,6.2
40115,2017,24.1,37.1,35.8,6.3
40117,2017,20.4,33.9,32.1,7.6
40119,2017,21.4,28.9,23.8,5.6
40121,2017,20.8,32.4,34.9,5.5
40123,2017,21.6,35.6,35,6.5
40125,2017,21.1,34.2,29,6.7
40127,2017,24,30.3,35.4,5.7
40129,2017,18.3,32.8,33.7,6.4
40131,2017,19.4,32.7,26.3,7.7
40133,2017,24.5,36.4,37.5,6.6
40135,2017,25.1,32.5,32.1,6.7
40137,2017,18.4,34,35.4,7.2
40139,2017,18,32.7,27.5,5.4
40141,2017,20.7,33.4,36,6.1
40143,2017,18.9,29.6,26.6,6.6
40145,2017,17.3,33.5,28.8,7.4
40147,2017,19.2,33.2,30.2,6.7
40149,2017,18.9,40.6,29.7,6.4
40151,2017,18.5,33.4,33.9,6.9
40153,2017,18.7,38.6,31,7.6
41001,2017,15.7,26.9,21.9,6
41003,2017,14.4,21.6,12,7.1
41005,2017,14,25.3,15,8
41007,2017,16.2,30.7,16.6,6.7
41009,2017,15,33.8,18.1,7.5
41011,2017,18.4,30.4,19.2,6.9
41013,2017,16.2,25.7,19,6.9
41015,2017,14.4,29.9,16.9,6.9
41017,2017,15.6,24.1,13.9,7.3
41019,2017,16.6,31,19.6,6.2
41021,2017,14.2,27.2,17,5.7
41023,2017,15.4,29.6,21.2,5.6
41025,2017,16.4,31.7,19.4,5.9
41027,2017,14.8,26.5,15.2,8.6
41029,2017,17.1,25.6,19.7,7.1
41031,2017,18.5,32.5,18.3,6.7
41033,2017,19.4,27.1,20,6.7
41035,2017,18.6,29.9,19.3,6.2
41037,2017,17.5,28,17.9,5
41039,2017,15.8,27.4,14.6,7
41041,2017,17.1,28.5,17.9,7.1
41043,2017,17.3,33.6,19.1,6.7
41045,2017,17.8,28.5,21,7.3
41047,2017,14.7,34.1,15.6,7.6
41049,2017,15.1,30.9,18.1,7.5
41051,2017,15.5,21.3,12.6,7.2
41053,2017,14.7,34.5,15.9,7.1
41055,2017,15.8,27.1,17.8,6
41057,2017,16.4,28.8,18.3,7
41059,2017,17.3,31.8,19.4,7.2
41061,2017,16.4,27.3,15.8,5.8
41063,2017,14.5,24.3,17.9,6.4
41065,2017,17.3,25.5,17.2,6.5
41067,2017,12.3,24,12.4,8.2
41069,2017,14.7,27.2,19.9,3
41071,2017,15.4,27.8,17.4,7.7
42001,2017,16,31.4,22.9,8.7
42003,2017,16,26.7,21.8,7.3
42005,2017,18.1,35.9,30.1,8.2
42007,2017,17.7,29.7,26.2,6.9
42009,2017,17.3,33.7,28.1,8
42011,2017,17.3,32.2,23.4,8.5
42013,2017,19.1,33.1,27.2,7.7
42015,2017,19,32.5,25.5,8
42017,2017,14,25.7,19.8,8.6
42019,2017,15.2,28.5,21.7,8.4
42021,2017,17.6,28.9,24.4,7.4
42023,2017,17,27.9,25,7.9
42025,2017,17.2,35,23.4,8.2
42027,2017,17.7,26.6,16.4,7.7
42029,2017,15.3,23,17.1,8.5
42031,2017,18.4,33.8,26.2,7.8
42033,2017,17.5,36.8,28.7,7.7
42035,2017,17.7,32.4,26.8,7.4
42037,2017,17.9,37.9,24.5,7.9
42039,2017,19.9,34.5,28.2,7.9
42041,2017,15.9,27.6,17.4,8.4
42043,2017,16.6,32.5,23.2,6.8
42045,2017,14.6,24,21.9,7.7
42047,2017,15.8,28.5,25.2,8.4
42049,2017,19.6,31.2,23.7,7.2
42051,2017,20.5,38.5,30.7,7
42053,2017,19.3,32.1,20,7.7
42055,2017,16.6,32.2,27.4,8
42057,2017,17.3,31.6,24.7,8
42059,2017,18.2,33.4,27.8,7.6
42061,2017,18.2,29.4,23.6,8
42063,2017,18.1,37.2,28,7.7
42065,2017,18.3,31.5,29.1,8.1
42067,2017,17.9,34.7,26.7,7.9
42069,2017,19.4,31.3,23.8,7.9
42071,2017,16.3,29.3,20.3,8.2
42073,2017,17.9,34.3,22.8,6.9
42075,2017,16.9,29.5,22.8,8.5
42077,2017,16.8,30.1,22.3,8.3
42079,2017,17.7,28.9,28.2,7.6
42081,2017,19.2,31.5,25.1,7.4
42083,2017,19.3,31.9,23.3,8.1
42085,2017,17.1,31.7,25.2,7.7
42087,2017,18.2,32,26.8,7.9
42089,2017,17.4,28.8,25.8,7.7
42091,2017,12.8,24.6,17.5,8.5
42093,2017,15.6,32.5,22.6,8.2
42095,2017,16.8,28.6,24.7,8.3
42097,2017,17.7,35.3,28.1,7.8
42099,2017,16.4,33,28.2,8.4
42101,2017,19.5,29.8,25.7,6.4
42103,2017,16.7,29.1,22,8.6
42105,2017,17.7,32.4,30.5,7.4
42107,2017,18,35.1,27.9,8.1
42109,2017,17.9,32.5,21.9,8.4
42111,2017,16.8,37.7,28.2,7.7
42113,2017,16.8,31.1,25.4,7
42115,2017,17.2,30.4,22,8.4
42117,2017,17.5,30.3,25.5,8.1
42119,2017,18,28.2,23.3,7.4
42121,2017,18.7,34.7,23,8
42123,2017,16.8,33.6,22.4,8
42125,2017,18.2,28.3,26.4,7.9
42127,2017,17,33.1,24.8,8.3
42129,2017,16.4,30,25.4,7.8
42131,2017,17.3,33.4,24.5,8.5
42133,2017,17.2,33.3,21.7,8.2
44001,2017,12.7,22.9,19.9,7.4
44003,2017,15.8,28.8,21.9,7.8
44005,2017,13.1,23.1,16.7,7.7
44007,2017,15.6,28.2,25.4,7.3
44009,2017,12.9,23.9,17,7.7
45001,2017,17.8,35.2,31,5.9
45003,2017,17.7,31.9,24.3,7.3
45005,2017,23.6,41.1,31.8,5
45007,2017,17.7,33.9,28,7
45009,2017,20.1,40.3,30.8,5.3
45011,2017,20.7,36.8,30.2,6.4
45013,2017,14.1,22,15.2,7.6
45015,2017,16.1,35,23.6,7.3
45017,2017,17.8,35.3,30.6,7.3
45019,2017,17,24.6,19.9,7.1
45021,2017,21.6,36.5,30.6,6.8
45023,2017,22.1,36.1,30.4,5.8
45025,2017,22,34.8,30.4,6.4
45027,2017,19.7,42.3,28.6,6.3
45029,2017,20.9,39,30.1,5.9
45031,2017,20.5,37.7,32.5,6.2
45033,2017,25.5,37.4,35.6,5.4
45035,2017,17.6,33.9,22.6,7.6
45037,2017,18.1,32.7,27.6,7.4
45039,2017,19.8,41.3,26.7,5.6
45041,2017,20,34.1,28.8,6
45043,2017,17.4,30.8,28.2,6.5
45045,2017,15,28.1,22,7.2
45047,2017,18.4,33.5,24.5,6.7
45049,2017,20.9,42,31.1,6.1
45051,2017,18.1,29.8,24.1,7.3
45053,2017,21.9,37,29.8,7
45055,2017,19,31.7,29.7,7.2
45057,2017,18.2,31.3,25.8,7.1
45059,2017,21.2,40.8,32.7,6.7
45061,2017,22.5,44.3,30.3,5.8
45063,2017,15.8,33.4,23.3,7.9
45065,2017,16.9,35.2,30.4,6.8
45067,2017,22.7,39.9,33.7,5.7
45069,2017,24.6,39.2,35.7,5.3
45071,2017,17.9,35.5,28.1,7.3
45073,2017,16.7,28,23.5,7.7
45075,2017,19.2,41.9,27,5.3
45077,2017,17.4,30.2,23,6.9
45079,2017,16.4,32.6,21,6.2
45081,2017,18.8,35.6,26.6,7.8
45083,2017,17.8,30.5,25.6,6.6
45085,2017,19.3,34.4,27.8,6
45087,2017,19.7,36.9,31.7,6.9
45089,2017,21.9,42.5,31.9,5.4
45091,2017,15.4,29.4,20.5,7.5
46003,2017,14.1,28,27,5.6
46005,2017,16.4,32,25.5,7.5
46007,2017,28.1,36.6,25.1,1.9
46009,2017,15.9,29.6,23.3,5.7
46011,2017,13.9,27.4,17.5,6.5
46013,2017,14.2,32.2,21.6,8
46015,2017,16.5,34.4,21.7,7.3
46017,2017,36.3,42,25.8,5.2
46019,2017,15.3,31.3,23.4,7.4
46021,2017,14.4,30.9,24.7,5.7
46023,2017,19.9,33.6,22,6.3
46025,2017,14.9,30.6,22.7,7.1
46027,2017,19.1,31.1,21.5,6.9
46029,2017,14.8,31.2,23.3,7.8
46031,2017,32.8,40.9,26.8,0
46033,2017,13.2,29.7,20.5,8
46035,2017,15.4,34.3,24.1,7.8
46037,2017,16.6,30.8,22.8,5.9
46039,2017,14.2,33.3,27,6.1
46041,2017,28.8,39.9,28.1,4.3
46043,2017,13.2,29.8,23.2,5.2
46045,2017,14.6,29.1,24.2,7.1
46047,2017,15.5,31.7,23,6.6
46049,2017,15.1,29.3,24.9,4.1
46051,2017,14.1,30.6,24.5,8.2
46053,2017,17.3,32.2,27.8,6.5
46055,2017,15.9,30.1,22,7.5
46057,2017,13.6,30.8,23.2,5.2
46059,2017,13.1,29.9,25.9,7.3
46061,2017,15.6,28.9,23.3,8
46063,2017,15.7,32.4,24.2,4.3
46065,2017,16.2,28.3,21.5,7.9
46067,2017,14,31,28.6,7.1
46069,2017,14.1,30.5,23,6
46071,2017,24.9,34.8,25.5,2.7
46073,2017,12.6,27.8,23.2,4.4
46075,2017,14.4,29.3,23.6,5.7
46077,2017,13.7,33.8,25.8,7.3
46079,2017,15.5,31.3,19.8,8.2
46081,2017,14.5,25.7,18,7.8
46083,2017,14.9,28.7,19,9
46085,2017,22.3,33.5,22.5,5.9
46087,2017,13.8,28.5,24.3,6.4
46089,2017,14.7,27.3,26.1,5.7
46091,2017,15.3,32.2,21.9,6.2
46093,2017,17.1,27,21.9,8.3
46095,2017,30.4,32.4,25.7,2.1
46097,2017,14.2,31.4,22.3,8.2
46099,2017,16.6,27.8,20.9,7.9
46101,2017,17.1,32.9,22.2,5.9
46102,NA,NA,NA,NA,NA
46103,2017,17.6,27.3,19.7,7.6
46105,2017,14.7,32.8,26.6,6.2
46107,2017,13,29.2,28,5.4
46109,2017,20.7,32,24,6.1
46111,2017,14.4,29.7,25.9,5.6
46115,2017,15.6,31.4,22.9,7.1
46117,2017,14.2,33.4,23.8,8.2
46119,2017,13.5,33.1,23.8,6.6
46121,2017,41.4,38,25.8,4.7
46123,2017,19,30.7,25.8,6.8
46125,2017,14,32.9,27.9,7.9
46127,2017,12.6,30.4,20.5,8.6
46129,2017,15,28.4,28.1,7.1
46135,2017,16.4,30,19.5,7.4
46137,2017,33,42,24.6,2
47001,2017,21.5,31.7,33.1,7.4
47003,2017,24.3,32.1,36.5,7.2
47005,2017,24.1,32.4,37.8,7
47007,2017,24,32.7,36.2,7.4
47009,2017,19.8,34,31.8,7.2
47011,2017,21,34.9,34.8,6.7
47013,2017,24.3,32.5,31.1,6.7
47015,2017,21.5,33.3,31,8
47017,2017,21.5,32.4,38.1,7.1
47019,2017,24.3,31.8,34,6
47021,2017,20,33.8,32.6,8.5
47023,2017,21.2,32,29.8,7.1
47025,2017,23.6,30.8,32.6,6.6
47027,2017,23,31.3,32.9,7.6
47029,2017,24.2,34.4,41.3,6.2
47031,2017,22.3,35.9,33.9,7.2
47033,2017,23.5,33,32.1,7.6
47035,2017,19.5,29.2,33,7.6
47037,2017,20.2,30.9,24.3,6.5
47039,2017,20.8,36.3,35.3,7.3
47041,2017,21.5,31.8,32.9,7.8
47043,2017,22.8,35.9,37.8,7.6
47045,2017,23.5,37.2,34.2,5.9
47047,2017,20.2,31.1,31.4,7.2
47049,2017,24.3,35.5,29.2,7.6
47051,2017,20.3,30.9,29,7.4
47053,2017,22,32.3,34.1,6.6
47055,2017,20.2,32.1,30.3,7.2
47057,2017,23.6,35,35.2,7.9
47059,2017,22.2,29.8,36,7.2
47061,2017,25.3,31.3,37.2,6.8
47063,2017,23.8,30.8,30,6.7
47065,2017,21.4,30.2,27.2,6.3
47067,2017,25.7,30.6,35.8,7.1
47069,2017,24.5,37.8,32.5,5.3
47071,2017,24.8,31.9,33,7
47073,2017,22.1,32.9,38.8,7.2
47075,2017,23.9,38.4,35.8,5.1
47077,2017,22,34.8,36.5,7
47079,2017,21.7,33.7,36.9,6.7
47081,2017,24,32.1,32.7,7.6
47083,2017,23.2,33.2,30.9,7.3
47085,2017,19.8,35.6,32.2,7.5
47087,2017,24.8,34.7,37,7.6
47089,2017,20.5,34.2,32.1,7.7
47091,2017,24.4,29.2,33.1,7.3
47093,2017,18.7,29.7,26.7,6.8
47095,2017,27.1,37.5,31.7,6.3
47097,2017,27.4,38.3,35.8,5.7
47099,2017,22,34,35.4,7.5
47101,2017,21.4,34.3,34,7.6
47103,2017,21.2,32.1,34.8,7.5
47105,2017,18.7,27.5,28.4,7.4
47107,2017,21.7,33.7,35.1,7.3
47109,2017,23.9,38.6,35.4,6.7
47111,2017,23.8,34.2,32.1,7.9
47113,2017,21.2,34.3,28.3,6
47115,2017,22,32.9,32.8,7.4
47117,2017,21.9,31.3,33.1,7.8
47119,2017,21.4,33.6,28.5,7.4
47121,2017,23.8,27.9,32,7.6
47123,2017,24.3,35.5,35.2,7.6
47125,2017,24.2,29,25.8,6.3
47127,2017,18.5,32,31.1,7.2
47129,2017,23.9,30.3,32.4,6.7
47131,2017,22.4,33.6,38,6.9
47133,2017,22,33,35.1,7.7
47135,2017,23.3,31.4,34.2,7.2
47137,2017,20.4,33.1,34.7,7.9
47139,2017,23,34.9,33.2,8
47141,2017,22.9,32.6,27.3,6.5
47143,2017,22.6,30.4,38.3,7.1
47145,2017,20.6,34.1,35.1,7
47147,2017,19.8,35.6,33,8.3
47149,2017,18.2,33,26.1,7.5
47151,2017,25.2,28.9,38.8,6.7
47153,2017,21.4,28.3,32.1,8
47155,2017,19.9,30.6,37.3,7.5
47157,2017,20.4,32.6,28.3,5.4
47159,2017,20.4,36.8,32,8.1
47161,2017,20.4,31.4,34,7.3
47163,2017,20.3,30.1,33.3,6.5
47165,2017,19.4,29.7,29.3,7.8
47167,2017,22.4,35.4,34.2,6.8
47169,2017,22.3,32.9,32.3,7.8
47171,2017,21.8,33.4,32,7.4
47173,2017,24,31,37.6,7.8
47175,2017,22.4,32.1,33.5,7.7
47177,2017,23,31.4,26.2,7.7
47179,2017,21.9,32.2,30.9,7.2
47181,2017,24.2,32.7,37.5,6.7
47183,2017,22.1,30.9,34.4,6.8
47185,2017,22.7,31.2,34,7.2
47187,2017,14.7,25.9,20.2,8.9
47189,2017,18.3,31.7,27.6,8.1
48001,2017,19.6,31.6,25.7,5.7
48003,2017,14.6,28.1,23.8,7.6
48005,2017,20.3,37.5,29.4,5.4
48007,2017,15.7,26.9,24.2,5.6
48009,2017,14.1,27.1,25.7,7
48011,2017,12.3,27.2,24.7,4.7
48013,2017,15.5,27.9,30.1,8.3
48015,2017,14.4,27,22.3,7.4
48017,2017,18.3,26.7,25.9,7.9
48019,2017,13.1,27.1,23.6,7.2
48021,2017,16.3,33.1,22,6.1
48023,2017,15.1,28.1,25.7,6.7
48025,2017,17.3,29.3,23.5,6.6
48027,2017,18.1,29,23.9,5.2
48029,2017,13,27.3,20.7,7
48031,2017,13.9,28.7,23.3,7.8
48033,2017,12.7,27.3,26,5.1
48035,2017,14.8,27.8,26.8,6.6
48037,2017,16.9,32.4,29.4,5
48039,2017,14.3,31.2,24.3,7.1
48041,2017,13.2,28.4,18.9,4.4
48043,2017,16,27.7,26.2,6.9
48045,2017,16.5,26.4,23.5,2.8
48047,2017,20.8,27.2,24.2,7.3
48049,2017,16.2,25.2,25.9,5.6
48051,2017,14.8,29.8,28.9,6.9
48053,2017,15.1,30,28.1,6.2
48055,2017,16.6,26.4,25.8,7.2
48057,2017,14.3,29.1,23,7
48059,2017,15.6,28.4,25.5,6.7
48061,2017,14.4,33.2,25.8,6.7
48063,2017,17.4,31.8,26.2,6.1
48065,2017,13.4,28.4,26.2,7
48067,2017,16.5,31.3,26.3,5.7
48069,2017,16.9,28.1,23.1,8.3
48071,2017,15.3,28.6,26.3,7.4
48073,2017,18.4,30.1,30.3,5.9
48075,2017,17.2,27,25.9,5.2
48077,2017,14.8,29.4,26.5,6.4
48079,2017,18.6,26.9,24,7.6
48081,2017,13.3,28.1,27.6,3.8
48083,2017,17.1,28.1,26,6
48085,2017,12.6,24.6,19.4,7.4
48087,2017,16.9,28,25,7.6
48089,2017,15.1,28.5,25,6.9
48091,2017,12.8,26.7,20.7,7.5
48093,2017,16.4,28.3,27.4,6.8
48095,2017,15,27.5,23.1,8
48097,2017,15.1,29.2,25,7.2
48099,2017,17.6,30.3,21.8,5.5
48101,2017,15.8,27.4,26,6.5
48103,2017,13.8,29.3,24.1,8.7
48105,2017,13,27.9,24.9,8.6
48107,2017,16.6,27.8,25.8,7.8
48109,2017,16.9,27.6,24.2,8.5
48111,2017,16.4,31.5,24,6.4
48113,2017,15.5,27.6,23.3,6.1
48115,2017,16.7,29.9,21.5,7.1
48117,2017,16.3,29.4,24.1,7.7
48119,2017,16.8,28,28.4,6.4
48121,2017,13.6,22.1,20.2,7.1
48123,2017,15.3,30.6,29.6,7.2
48125,2017,16.2,26.6,25.3,6.7
48127,2017,15.5,29.9,24.1,8
48129,2017,15.4,27.6,24.7,6.6
48131,2017,16.4,27.8,25.2,7.3
48133,2017,16.6,28.2,26.2,5.9
48135,2017,15.5,31.6,31.3,7.7
48137,2017,12.9,27.1,23.8,7.8
48139,2017,13.3,29.8,24.3,7
48141,2017,14.6,28.4,23,7.4
48143,2017,17.5,28.2,22.5,5.4
48145,2017,18.2,29.8,29.7,4.7
48147,2017,16.4,28.4,27.4,5.5
48149,2017,14,27.1,24.7,6.8
48151,2017,14.1,26.7,23.8,7.1
48153,2017,16.9,26.8,23.5,7.8
48155,2017,15.6,26.3,25.2,2.1
48157,2017,11.8,23.9,20.7,7
48159,2017,16,26.9,28.5,7.1
48161,2017,15.8,28.5,26.5,6.1
48163,2017,18.2,27.5,21.7,8.4
48165,2017,15.6,30.6,26,8
48167,2017,16.5,27.6,19.8,6.3
48169,2017,15.5,27.5,23.2,8.6
48171,2017,13.2,26.8,23.1,7.5
48173,2017,13.4,26.8,22.2,5.8
48175,2017,14.4,29.2,24.7,7.4
48177,2017,17.2,29.5,29.4,6.6
48179,2017,16.9,28.4,24.3,6.9
48181,2017,15.8,28.9,24.9,5.9
48183,2017,16.9,35.3,29.4,5.6
48185,2017,17.5,29.1,27.4,5.5
48187,2017,14.2,30.9,21.6,7.4
48189,2017,16.6,30.6,26.1,6.1
48191,2017,18.9,29.1,26.4,5.6
48193,2017,14.5,30,26,6.5
48195,2017,15.1,28.1,25.5,7.2
48197,2017,16.8,28.5,25.8,5.6
48199,2017,15.7,32.1,29.2,6.2
48201,2017,14.1,27.2,21.5,6.6
48203,2017,17,33.3,29.3,6
48205,2017,13.3,27.3,23,7.3
48207,2017,16.2,27.3,24.2,6.6
48209,2017,14.8,23.8,17.5,7.2
48211,2017,15.4,26.8,25.6,8.2
48213,2017,17.3,30.2,30.1,5.7
48215,2017,14.3,34.4,23.8,5.7
48217,2017,16.4,28.7,23.7,7
48219,2017,15.2,30.7,25.9,7.1
48221,2017,13.8,26.5,27.4,6.5
48223,2017,16.9,30.5,26.6,6.4
48225,2017,18.1,28.3,31,4.8
48227,2017,16.7,31.1,24.5,5.6
48229,2017,19.9,26.3,24,0.8
48231,2017,16.6,27,23.4,6.2
48233,2017,16.1,31.1,26.8,6.4
48235,2017,13.2,27.9,23.6,5.3
48237,2017,16.4,26.9,22.3,5.9
48239,2017,14.3,32.2,27.7,7.2
48241,2017,16.7,29.1,25.6,5.4
48243,2017,13.5,26.2,25.5,7.4
48245,2017,18.7,33.2,30.3,4.7
48247,2017,15.5,27.3,22.3,9.6
48249,2017,15.4,28.5,24.6,8.1
48251,2017,15.3,30.2,22.7,6.9
48253,2017,17.7,27.4,26,6.5
48255,2017,17.7,29.2,25.3,7.1
48257,2017,15.4,27.2,28,7
48259,2017,12.9,27.3,19.9,7.9
48261,2017,15.7,26.4,22.4,4.6
48263,2017,12.9,26.4,25.7,4.7
48265,2017,14.7,26.7,24.9,6.3
48267,2017,14.6,28.4,24.6,7.1
48269,2017,14.5,27.5,23.5,6.7
48271,2017,14.5,26.7,25.2,8.1
48273,2017,16.5,28,23.4,6.3
48275,2017,15.4,26.6,24.5,6.9
48277,2017,18.5,32.7,31.3,5
48279,2017,18.2,31,23.6,7.8
48281,2017,15.1,28.2,25.1,6.5
48283,2017,18.3,26.6,21.1,6.5
48285,2017,13.8,32,29.5,7.2
48287,2017,14.4,28.1,25.9,7.3
48289,2017,14.3,29.5,29,6.6
48291,2017,17.1,27.6,27.3,6.4
48293,2017,17.5,33.9,29.6,5.8
48295,2017,13.7,27.2,23.1,4.9
48297,2017,14.5,27.6,26.9,8
48299,2017,13.6,27,24.9,5.9
48301,2017,25.5,29,21.9,7.2
48303,2017,15.6,27.7,25.4,6.3
48305,2017,16.8,28.4,24.9,6.7
48307,2017,16.7,28.5,26.9,7.3
48309,2017,18,28.6,25.9,5.4
48311,2017,13.6,32.2,27.3,6.2
48313,2017,17.5,28.8,24.5,6.2
48315,2017,16.9,31.3,28.8,5.4
48317,2017,15.5,27.1,25.9,7.6
48319,2017,13.4,26.2,25.9,7.6
48321,2017,16.7,31.9,22.5,5.5
48323,2017,18.5,29.4,23.9,6.2
48325,2017,14.4,32.2,23.8,7.9
48327,2017,13.6,27.3,25.9,7.5
48329,2017,15.1,30.9,25.2,7.4
48331,2017,16.2,29.7,24,6.1
48333,2017,14.2,26.1,24.6,6.7
48335,2017,14.4,26.6,22.7,7.5
48337,2017,15.6,25.9,24.5,6.6
48339,2017,15,24.5,24.2,7.2
48341,2017,16.6,29.9,24.1,6.5
48343,2017,15.7,30,27.5,5.9
48345,2017,17.7,26.8,25,6.6
48347,2017,16.9,32.2,28,4.7
48349,2017,17.1,28.4,24.7,5.9
48351,2017,16.8,28,26.9,5.1
48353,2017,17.1,29,24.4,7
48355,2017,17.2,33.6,24.2,7.1
48357,2017,15.1,28.7,26,8.4
48359,2017,15.8,29.3,23,3
48361,2017,16.6,29.5,28,5.8
48363,2017,16.9,29.4,31,6
48365,2017,16.6,30.7,26.9,6.1
48367,2017,14.5,29,28.6,7.1
48369,2017,15.7,29.4,24.6,8.2
48371,2017,14.8,28.6,21.7,7.8
48373,2017,17.1,29.4,29.3,5.5
48375,2017,18.5,31,28.5,5.6
48377,2017,15.8,26.1,25.1,7.5
48379,2017,14.4,29.7,26.4,7.4
48381,2017,14.4,26.6,28.2,7.2
48383,2017,15.2,27.7,21.6,8.9
48385,2017,14.9,27.6,25.3,1.7
48387,2017,17.4,30.7,27.7,4.3
48389,2017,16.1,28.3,24.5,7.7
48391,2017,14.1,28.4,25.5,7.5
48393,2017,13.5,26.6,23.1,5.5
